date,dollar_exchange_rate,day_name,month_name,day,month,year,daily_change,monthly_change,yearly_change
2011-06-29,18.375,Wednesday,June,29.0,6.0,2011.0,-0.2713704206241366,-1.4745308310991883,-12.707838479809979
2011-06-30,18.375,Thursday,June,30.0,6.0,2011.0,0.0,-1.342281879194631,-12.707838479809979
2011-07-01,18.325000000000003,Friday,July,1.0,7.0,2011.0,-0.2721088435373995,-1.3458950201884252,-13.561320754716967
2011-07-04,18.275,Monday,July,4.0,7.0,2011.0,-0.2728512960436794,-1.0825439783491357,-13.797169811320758
2011-07-05,18.325000000000003,Tuesday,July,5.0,7.0,2011.0,0.27359781121753357,-0.8119079837618325,-13.76470588235293
2011-07-06,18.375,Wednesday,July,6.0,7.0,2011.0,0.27285129604364067,-0.2713704206241366,-13.732394366197187
2011-07-07,18.45,Thursday,July,7.0,7.0,2011.0,0.4081632653061186,-0.40485829959513786,-12.765957446808507
2011-07-08,18.475,Friday,July,8.0,7.0,2011.0,0.1355013550135617,-0.2699055330634125,-12.449056961425452
2011-07-11,18.575000000000003,Monday,July,11.0,7.0,2011.0,0.5412719891745679,0.5412719891745679,-11.75771971496436
2011-07-12,18.525,Tuesday,July,12.0,7.0,2011.0,-0.26917900403770795,0.27063599458726467,-11.995249406175782
2011-07-13,18.475,Wednesday,July,13.0,7.0,2011.0,-0.2699055330634125,-0.2699055330634125,-11.81384248210023
2011-07-14,18.424999999999997,Thursday,July,14.0,7.0,2011.0,-0.27063599458730314,-0.27063599458730314,-11.630695443645104
2011-07-15,18.424999999999997,Friday,July,15.0,7.0,2011.0,0.0,-0.27063599458730314,-12.052505966587121
2011-07-19,18.424999999999997,Tuesday,July,19.0,7.0,2011.0,0.0,-0.5398110661268632,-13.294117647058837
2011-07-20,18.424999999999997,Wednesday,July,20.0,7.0,2011.0,0.0,-0.5398110661268632,-13.294117647058837
2011-07-21,18.475,Thursday,July,21.0,7.0,2011.0,0.27137042062417516,-0.2699055330634125,-12.647754137115827
2011-07-22,18.475,Friday,July,22.0,7.0,2011.0,0.0,-0.2699055330634125,-11.81384248210023
2011-07-25,18.424999999999997,Monday,July,25.0,7.0,2011.0,-0.27063599458730314,-0.27063599458730314,-12.052505966587121
2011-07-26,18.375,Tuesday,July,26.0,7.0,2011.0,-0.2713704206241366,-0.5412719891745679,-12.707838479809979
2011-07-27,18.424999999999997,Wednesday,July,27.0,7.0,2011.0,0.2721088435373995,-0.27063599458730314,-12.677725118483432
2011-07-28,18.45,Thursday,July,28.0,7.0,2011.0,0.13568521031208758,0.13568521031208758,-11.72248803827751
2011-07-29,18.4,Friday,July,29.0,7.0,2011.0,-0.27100271002710413,0.13605442176869975,-11.750599520383705
2011-08-01,18.375,Monday,August,1.0,8.0,2011.0,-0.13586956521738358,0.27285129604364067,-11.870503597122308
2011-08-02,18.424999999999997,Tuesday,August,2.0,8.0,2011.0,0.2721088435373995,0.5457025920872813,-11.418269230769248
2011-08-03,18.424999999999997,Wednesday,August,3.0,8.0,2011.0,0.0,0.8207934336525231,-11.418269230769248
2011-08-04,18.525,Thursday,August,4.0,8.0,2011.0,0.5427408412483117,1.0914051841746013,-10.722891566265066
2011-08-05,18.65,Friday,August,5.0,8.0,2011.0,0.6747638326585695,1.4965986394557746,-9.90338164251208
2011-08-08,19.025,Monday,August,8.0,8.0,2011.0,2.010723860589813,2.976995940460066,-8.091787439613531
2011-08-09,19.4,Tuesday,August,9.0,8.0,2011.0,1.971090670170828,5.006765899864666,-7.177033492822966
2011-08-10,19.4,Wednesday,August,10.0,8.0,2011.0,0.0,4.44145356662178,-6.730769230769241
2011-08-11,19.225,Thursday,August,11.0,8.0,2011.0,-0.9020618556700885,3.778677462888005,-7.5721153846153815
2011-08-12,18.95,Friday,August,12.0,8.0,2011.0,-1.4304291287386326,2.571041948579149,-9.112709832134303
2011-08-15,18.65,Monday,August,15.0,8.0,2011.0,-1.5831134564643838,1.2211668928086918,-10.76555023923445
2011-08-16,18.5,Tuesday,August,16.0,8.0,2011.0,-0.8042895442359174,0.4070556309362434,-11.483253588516739
2011-08-17,18.4,Wednesday,August,17.0,8.0,2011.0,-0.5405405405405482,-0.1356852103120683,-11.750599520383705
2011-08-18,18.8,Thursday,August,18.0,8.0,2011.0,2.1739130434782727,2.0352781546811594,-9.83213429256595
2011-08-19,18.75,Friday,August,19.0,8.0,2011.0,-0.2659574468085144,1.7639077340570033,-10.287081339712913
2011-08-22,18.7,Monday,August,22.0,8.0,2011.0,-0.2666666666666705,1.217861975642749,-10.739856801909308
2011-08-23,18.7,Tuesday,August,23.0,8.0,2011.0,0.0,1.217861975642749,-10.526315789473681
2011-08-24,18.65,Wednesday,August,24.0,8.0,2011.0,-0.2673796791443888,1.2211668928086918,-10.551558752997616
2011-08-26,18.7,Friday,August,26.0,8.0,2011.0,0.26809651474531215,1.4925373134328477,-10.311750599520392
2011-08-29,18.65,Monday,August,29.0,8.0,2011.0,-0.2673796791443888,1.358695652173913,-10.76555023923445
2011-08-30,18.65,Tuesday,August,30.0,8.0,2011.0,0.0,1.358695652173913,-10.76555023923445
2011-08-31,18.6,Wednesday,August,31.0,8.0,2011.0,-0.2680965147452931,1.2244897959183751,-10.79136690647482
2011-09-01,18.675,Thursday,September,1.0,9.0,2011.0,0.4032258064516091,1.3568521031207794,-9.999999999999996
2011-09-02,18.8,Friday,September,2.0,9.0,2011.0,0.6693440428380187,2.0352781546811594,-9.615384615384615
2011-09-05,18.825000000000003,Monday,September,5.0,9.0,2011.0,0.13297872340426667,0.9383378016086021,-9.057971014492736
2011-09-06,18.975,Tuesday,September,6.0,9.0,2011.0,0.7968127490039765,1.7426273458445194,-8.333333333333323
2011-09-07,18.975,Wednesday,September,7.0,9.0,2011.0,0.0,-0.26281208935609546,-8.554216867469872
2011-09-08,19.025,Thursday,September,8.0,9.0,2011.0,0.2635046113306833,-1.9329896907216495,-8.3132530120482
2011-09-09,19.2,Friday,September,9.0,9.0,2011.0,0.9198423127463902,-1.0309278350515427,-7.469879518072292
2011-09-12,19.25,Monday,September,12.0,9.0,2011.0,0.2604166666666704,1.5831134564643838,-7.004830917874393
2011-09-13,19.3,Tuesday,September,13.0,9.0,2011.0,0.25974025974026343,1.8469656992084509,-6.310679611650488
2011-09-14,19.4,Wednesday,September,14.0,9.0,2011.0,0.5181347150258957,4.021447721179626,-5.825242718446615
2011-09-15,19.3,Thursday,September,15.0,9.0,2011.0,-0.5154639175257623,4.324324324324328,-6.310679611650488
2011-09-16,19.3,Friday,September,16.0,9.0,2011.0,0.0,4.891304347826099,-6.08272506082725
2011-09-19,19.75,Monday,September,19.0,9.0,2011.0,2.3316062176165766,5.333333333333334,-3.6585365853658534
2011-09-20,19.7,Tuesday,September,20.0,9.0,2011.0,-0.25316455696202894,5.066666666666663,-4.368932038834961
2011-09-21,19.925,Wednesday,September,21.0,9.0,2011.0,1.1421319796954388,6.550802139037441,-3.041362530413625
2011-09-22,20.4,Thursday,September,22.0,9.0,2011.0,2.3839397741530632,9.090909090909086,-0.24449877750611593
2011-09-23,20.325,Friday,September,23.0,9.0,2011.0,-0.36764705882352594,8.981233243967832,-0.12285012285013332
2011-09-26,20.200000000000003,Monday,September,26.0,9.0,2011.0,-0.6150061500614832,8.02139037433157,-0.24691358024689952
2011-09-27,20.025,Tuesday,September,27.0,9.0,2011.0,-0.8663366336633874,7.0855614973262,-1.3546798029556755
2011-09-28,20.0,Wednesday,September,28.0,9.0,2011.0,-0.12484394506865708,7.238605898123332,-1.4778325123152742
2011-09-29,19.975,Thursday,September,29.0,9.0,2011.0,-0.1249999999999929,7.104557640750686,-1.6009852216748732
2011-09-30,20.1,Friday,September,30.0,9.0,2011.0,0.6257822277847309,8.064516129032258,-0.9852216748768439
2011-10-03,20.35,Monday,October,3.0,10.0,2011.0,1.243781094527363,8.244680851063833,0.2463054187192153
2011-10-04,20.35,Tuesday,October,4.0,10.0,2011.0,0.0,8.244680851063833,0.2463054187192153
2011-10-05,20.299999999999997,Wednesday,October,5.0,10.0,2011.0,-0.24570024570026663,7.8353253652058115,-1.7501052604928574e-14
2011-10-06,20.1,Thursday,October,6.0,10.0,2011.0,-0.9852216748768264,5.928853754940711,-0.7407407407407337
2011-10-07,20.049999999999997,Friday,October,7.0,10.0,2011.0,-0.24875621890549385,5.66534914360999,-0.9876543209876684
2011-10-11,20.049999999999997,Tuesday,October,11.0,10.0,2011.0,0.0,4.427083333333322,-0.7425742574257531
2011-10-12,20.0,Wednesday,October,12.0,10.0,2011.0,-0.24937655860347713,3.896103896103896,-0.7444168734491244
2011-10-13,19.95,Thursday,October,13.0,10.0,2011.0,-0.25000000000000355,3.367875647668386,-0.7462686567164285
2011-10-14,19.875,Friday,October,14.0,10.0,2011.0,-0.37593984962405663,2.4484536082474304,-1.8518518518518516
2011-10-17,19.9,Monday,October,17.0,10.0,2011.0,0.12578616352200545,3.1088082901554293,-2.808302808302822
2011-10-18,20.075000000000003,Tuesday,October,18.0,10.0,2011.0,0.8793969849246446,4.015544041450788,-1.5931372549019398
2011-10-19,20.0,Wednesday,October,19.0,10.0,2011.0,-0.37359900373600413,1.2658227848101267,-1.2345679012345678
2011-10-20,20.05,Thursday,October,20.0,10.0,2011.0,0.25000000000000355,1.7766497461929007,-0.7425742574257356
2011-10-21,20.05,Friday,October,21.0,10.0,2011.0,0.0,0.6273525721455459,-0.49627791563274376
2011-10-24,19.8,Monday,October,24.0,10.0,2011.0,-1.2468827930174562,-2.5830258302582956,-1.9801980198019733
2011-10-25,19.7,Tuesday,October,25.0,10.0,2011.0,-0.5050505050505122,-3.075030750307503,-2.4752475247524752
2011-10-26,19.7,Wednesday,October,26.0,10.0,2011.0,0.0,-2.4752475247524925,-2.4752475247524752
2011-10-27,19.7,Thursday,October,27.0,10.0,2011.0,0.0,-1.6229712858926308,-1.9900497512437916
2011-10-28,19.3,Friday,October,28.0,10.0,2011.0,-2.030456852791871,-3.499999999999996,-3.7406483790523692
2011-10-31,19.35,Monday,October,31.0,10.0,2011.0,0.259067357512957,-3.731343283582089,-3.2499999999999933
2011-11-01,19.700000000000003,Tuesday,November,1.0,11.0,2011.0,1.8087855297157693,-1.9900497512437738,-1.4999999999999858
2011-11-03,19.6,Thursday,November,3.0,11.0,2011.0,-0.5076142131979767,-3.6855036855036856,-1.8773466833541925
2011-11-04,19.75,Friday,November,4.0,11.0,2011.0,0.7653061224489723,-2.7093596059113163,-1.1264080100125227
2011-11-07,19.75,Monday,November,7.0,11.0,2011.0,0.0,-1.4962593516209337,-0.628930817610063
2011-11-08,19.7,Tuesday,November,8.0,11.0,2011.0,-0.25316455696202894,-1.7456359102244283,-0.6305170239596648
2011-11-09,19.75,Wednesday,November,9.0,11.0,2011.0,0.2538071065989884,-1.4962593516209337,-0.3783102143758024
2011-11-10,19.75,Thursday,November,10.0,11.0,2011.0,0.0,-1.4962593516209337,-0.628930817610063
2011-11-11,19.65,Friday,November,11.0,11.0,2011.0,-0.5063291139240579,-1.750000000000007,-0.6321112515802781
2011-11-14,19.75,Monday,November,14.0,11.0,2011.0,0.50890585241731,-0.628930817610063,-0.12642225031604845
2011-11-15,19.75,Tuesday,November,15.0,11.0,2011.0,0.0,-0.628930817610063,-0.3783102143758024
2011-11-16,19.85,Wednesday,November,16.0,11.0,2011.0,0.5063291139240579,-0.2512562814070209,-0.12578616352200545
2011-11-17,19.9,Thursday,November,17.0,11.0,2011.0,0.25188916876572875,-0.8717310087173312,-0.6242197253433209
2011-11-18,19.9,Friday,November,18.0,11.0,2011.0,0.0,-0.5000000000000071,-0.8717310087173312
2011-11-21,20.05,Monday,November,21.0,11.0,2011.0,0.7537688442211162,0.0,-0.37267080745341263
2011-11-22,20.05,Tuesday,November,22.0,11.0,2011.0,0.0,0.0,-0.37267080745341263
2011-11-23,20.25,Wednesday,November,23.0,11.0,2011.0,0.9975062344139616,2.272727272727269,1.1235955056179847
2011-11-24,20.2,Thursday,November,24.0,11.0,2011.0,-0.2469135802469171,2.5380710659898478,0.8739076154806529
2011-11-25,20.2,Friday,November,25.0,11.0,2011.0,0.0,2.5380710659898478,1.126408010012505
2011-11-28,20.05,Monday,November,28.0,11.0,2011.0,-0.7425742574257356,3.8860103626943006,0.375469336670835
2011-11-29,19.95,Tuesday,November,29.0,11.0,2011.0,-0.49875311720698967,3.367875647668386,-0.12515644555695685
2011-11-30,19.85,Wednesday,November,30.0,11.0,2011.0,-0.5012531328320695,2.5839793281653747,-0.37641154328730614
2011-12-01,19.8,Thursday,December,1.0,12.0,2011.0,-0.25188916876574663,0.5076142131979586,-0.37735849056603415
2011-12-02,19.7,Friday,December,2.0,12.0,2011.0,-0.5050505050505122,-1.80340795878198e-14,-0.8805031446540916
2011-12-05,19.75,Monday,December,5.0,12.0,2011.0,0.2538071065989884,0.0,-0.87829360100375
2011-12-06,19.8,Tuesday,December,6.0,12.0,2011.0,0.25316455696202894,0.25316455696202894,-0.6273525721455281
2011-12-07,19.85,Wednesday,December,7.0,12.0,2011.0,0.2525252525252561,0.5063291139240579,-0.37641154328730614
2011-12-08,19.9,Thursday,December,8.0,12.0,2011.0,0.25188916876572875,1.0152284263959355,-0.12547051442910204
2011-12-09,19.85,Friday,December,9.0,12.0,2011.0,-0.2512562814070209,0.5063291139240579,-0.37641154328730614
2011-12-12,19.95,Monday,December,12.0,12.0,2011.0,0.5037783375314754,1.526717557251912,0.37735849056603415
2011-12-13,20.0,Tuesday,December,13.0,12.0,2011.0,0.2506265664160437,1.781170483460567,0.628930817610063
2011-12-14,20.15,Wednesday,December,14.0,12.0,2011.0,0.7499999999999929,2.025316455696195,1.3836477987421314
2011-12-15,20.1,Thursday,December,15.0,12.0,2011.0,-0.24813895781636308,1.7721518987341847,1.1320754716981205
2011-12-16,20.0,Friday,December,16.0,12.0,2011.0,-0.4975124378109523,0.755667506297222,0.628930817610063
2011-12-19,20.05,Monday,December,19.0,12.0,2011.0,0.25000000000000355,0.7537688442211162,0.6273525721455637
2011-12-20,20.05,Tuesday,December,20.0,12.0,2011.0,0.0,0.7537688442211162,0.6273525721455637
2011-12-21,20.0,Wednesday,December,21.0,12.0,2011.0,-0.24937655860349484,-0.24937655860349484,0.3764115432873418
2011-12-22,20.0,Thursday,December,22.0,12.0,2011.0,0.0,-0.24937655860349484,0.12515644555693906
2011-12-23,20.0,Friday,December,23.0,12.0,2011.0,0.0,-1.2345679012345678,0.12515644555693906
2011-12-26,20.0,Monday,December,26.0,12.0,2011.0,0.0,-0.9900990099009866,0.12515644555693906
2011-12-27,20.0,Tuesday,December,27.0,12.0,2011.0,0.0,-0.9900990099009866,0.12515644555693906
2011-12-28,20.05,Wednesday,December,28.0,12.0,2011.0,0.25000000000000355,0.0,0.12484394506867481
2011-12-29,20.0,Thursday,December,29.0,12.0,2011.0,-0.24937655860349484,0.2506265664160437,-0.12484394506865708
2011-12-30,19.9,Friday,December,30.0,12.0,2011.0,-0.5000000000000071,0.25188916876572875,-0.37546933667085275
2012-01-02,19.85,Monday,January,2.0,1.0,2012.0,-0.2512562814070209,0.7614213197969651,-0.6257822277847309
2012-01-03,19.7,Tuesday,January,3.0,1.0,2012.0,-0.7556675062972399,0.0,-1.129234629861972
2012-01-04,19.7,Wednesday,January,4.0,1.0,2012.0,0.0,-0.25316455696202894,-1.129234629861972
2012-01-05,19.7,Thursday,January,5.0,1.0,2012.0,0.0,-0.5050505050505122,-1.129234629861972
2012-01-09,19.65,Monday,January,9.0,1.0,2012.0,-0.2538071065989884,-1.0075566750629865,-1.3801756587201939
2012-01-10,19.6,Tuesday,January,10.0,1.0,2012.0,-0.2544529262086369,-1.2594458438287153,-1.9999999999999927
2012-01-11,19.55,Wednesday,January,11.0,1.0,2012.0,-0.25510204081633014,-2.0050125313283136,-2.2499999999999964
2012-01-12,19.55,Thursday,January,12.0,1.0,2012.0,0.0,-2.2499999999999964,-0.38216560509553776
2012-01-13,19.6,Friday,January,13.0,1.0,2012.0,0.25575447570332843,-2.729528535980135,-1.7543859649122702
2012-01-16,19.6,Monday,January,16.0,1.0,2012.0,0.0,-1.9999999999999927,-1.507537688442197
2012-01-17,19.55,Tuesday,January,17.0,1.0,2012.0,-0.25510204081633014,-2.2499999999999964,-1.63522012578616
2012-01-18,19.55,Wednesday,January,18.0,1.0,2012.0,0.0,-2.4937655860349124,-1.63522012578616
2012-01-19,19.55,Thursday,January,19.0,1.0,2012.0,0.0,-2.4937655860349124,-1.63522012578616
2012-01-20,19.55,Friday,January,20.0,1.0,2012.0,0.0,-2.2499999999999964,-1.2626262626262625
2012-01-23,19.55,Monday,January,23.0,1.0,2012.0,0.0,-2.2499999999999964,-1.2626262626262625
2012-01-24,19.65,Tuesday,January,24.0,1.0,2012.0,0.5115089514066388,-1.750000000000007,-0.7575757575757683
2012-01-25,19.75,Wednesday,January,25.0,1.0,2012.0,0.50890585241731,-1.25,-0.2525252525252561
2012-01-26,19.6,Thursday,January,26.0,1.0,2012.0,-0.7594936708860687,-1.9999999999999927,-0.7594936708860687
2012-01-27,19.6,Friday,January,27.0,1.0,2012.0,0.0,-2.2443890274314175,-0.7594936708860687
2012-01-30,19.6,Monday,January,30.0,1.0,2012.0,0.0,-1.507537688442197,-0.2544529262086369
2012-01-31,19.6,Tuesday,January,31.0,1.0,2012.0,0.0,-1.507537688442197,-0.2544529262086369
2012-02-01,19.55,Wednesday,February,1.0,2.0,2012.0,-0.25510204081633014,-1.5113350125944618,-0.508905852417292
2012-02-02,19.5,Thursday,February,2.0,2.0,2012.0,-0.25575447570332843,-1.0152284263959355,-0.763358778625947
2012-02-03,19.45,Friday,February,3.0,2.0,2012.0,-0.25641025641026005,-1.2690355329949239,-1.017811704834602
2012-02-06,19.45,Monday,February,6.0,2.0,2012.0,0.0,-1.2690355329949239,-1.017811704834602
2012-02-07,19.45,Tuesday,February,7.0,2.0,2012.0,0.0,-1.2690355329949239,-1.017811704834602
2012-02-08,19.45,Wednesday,February,8.0,2.0,2012.0,0.0,-1.017811704834602,-1.017811704834602
2012-02-09,19.4,Thursday,February,9.0,2.0,2012.0,-0.25706940874036355,-1.0204081632653206,-0.7672634271099853
2012-02-10,19.4,Friday,February,10.0,2.0,2012.0,0.0,-0.7672634271099853,-0.7672634271099853
2012-02-13,19.45,Monday,February,13.0,2.0,2012.0,0.2577319587628903,-0.7653061224489904,-0.5115089514066569
2012-02-14,19.5,Tuesday,February,14.0,2.0,2012.0,0.25706940874036355,-0.5102040816326603,0.0
2012-02-15,19.5,Wednesday,February,15.0,2.0,2012.0,0.0,-0.5102040816326603,0.25706940874036355
2012-02-16,19.5,Thursday,February,16.0,2.0,2012.0,0.0,-0.25575447570332843,0.25706940874036355
2012-02-17,19.45,Friday,February,17.0,2.0,2012.0,-0.25641025641026005,-0.5115089514066569,-0.25641025641026005
2012-02-22,19.45,Wednesday,February,22.0,2.0,2012.0,0.0,-0.5115089514066569,-1.017811704834602
2012-02-23,19.4,Thursday,February,23.0,2.0,2012.0,-0.25706940874036355,-1.272264631043257,-0.7672634271099853
2012-02-24,19.4,Friday,February,24.0,2.0,2012.0,0.0,-1.7721518987341847,-0.7672634271099853
2012-02-27,19.35,Monday,February,27.0,2.0,2012.0,-0.25773195876287197,-1.2755102040816324,-0.769230769230762
2012-02-28,19.35,Tuesday,February,28.0,2.0,2012.0,0.0,-1.2755102040816324,-0.5141388174807088
2012-02-29,19.3,Wednesday,February,29.0,2.0,2012.0,-0.2583979328165411,-1.5306122448979627,-0.7712082262210724
2012-03-01,19.25,Thursday,March,1.0,3.0,2012.0,-0.259067357512957,-1.785714285714293,-1.028277634961436
2012-03-02,19.35,Friday,March,2.0,3.0,2012.0,0.5194805194805269,-1.0230179028132955,-0.25773195876287197
2012-03-05,19.35,Monday,March,5.0,3.0,2012.0,0.0,-0.5141388174807088,0.0
2012-03-06,19.55,Tuesday,March,6.0,3.0,2012.0,1.033591731266146,0.5141388174807271,1.033591731266146
2012-03-07,19.6,Wednesday,March,7.0,3.0,2012.0,0.25575447570332843,0.7712082262210906,1.2919896640826873
2012-03-08,19.6,Thursday,March,8.0,3.0,2012.0,0.0,0.7712082262210906,1.2919896640826873
2012-03-09,19.6,Friday,March,9.0,3.0,2012.0,0.0,0.7712082262210906,1.5544041450777237
2012-03-12,19.7,Monday,March,12.0,3.0,2012.0,0.5102040816326422,1.5463917525773232,2.337662337662334
2012-03-13,19.6,Tuesday,March,13.0,3.0,2012.0,-0.5076142131979587,1.0309278350515612,2.0833333333333446
2012-03-14,19.55,Wednesday,March,14.0,3.0,2012.0,-0.25510204081633014,0.5141388174807271,1.558441558441562
2012-03-15,19.45,Thursday,March,15.0,3.0,2012.0,-0.5115089514066569,-0.25641025641026005,1.0389610389610353
2012-03-16,19.4,Friday,March,16.0,3.0,2012.0,-0.25706940874036355,-0.5128205128205201,0.648508430609598
2012-03-19,19.45,Monday,March,19.0,3.0,2012.0,0.2577319587628903,0.0,0.3870967741935447
2012-03-20,19.55,Tuesday,March,20.0,3.0,2012.0,0.5141388174807271,0.5141388174807271,0.9032258064516167
2012-03-21,19.55,Wednesday,March,21.0,3.0,2012.0,0.0,0.5141388174807271,0.6435006435006618
2012-03-22,19.55,Thursday,March,22.0,3.0,2012.0,0.0,0.5141388174807271,0.9032258064516167
2012-03-23,19.55,Friday,March,23.0,3.0,2012.0,0.0,0.5141388174807271,1.558441558441562
2012-03-26,19.55,Monday,March,26.0,3.0,2012.0,0.0,0.7731958762886708,1.558441558441562
2012-03-27,19.55,Tuesday,March,27.0,3.0,2012.0,0.0,0.7731958762886708,1.558441558441562
2012-03-28,19.55,Wednesday,March,28.0,3.0,2012.0,0.0,1.033591731266146,1.558441558441562
2012-03-29,19.6,Thursday,March,29.0,3.0,2012.0,0.25575447570332843,1.2919896640826873,2.0833333333333446
2012-03-30,19.55,Friday,March,30.0,3.0,2012.0,-0.25510204081633014,1.2953367875647668,2.088772845953014
2012-04-09,19.5,Monday,April,9.0,4.0,2012.0,-0.25575447570332843,-0.5102040816326603,2.631578947368421
2012-04-10,19.5,Tuesday,April,10.0,4.0,2012.0,0.0,-0.5102040816326603,2.631578947368421
2012-04-11,19.5,Wednesday,April,11.0,4.0,2012.0,0.0,-1.0152284263959355,2.362204724409445
2012-04-12,19.5,Thursday,April,12.0,4.0,2012.0,0.0,-0.5102040816326603,2.631578947368421
2012-04-13,19.55,Friday,April,13.0,4.0,2012.0,0.25641025641026005,0.0,3.1662269129287677
2012-04-16,19.6,Monday,April,16.0,4.0,2012.0,0.25575447570332843,1.0309278350515612,3.4300791556728347
2012-04-17,19.65,Tuesday,April,17.0,4.0,2012.0,0.25510204081631205,1.288659793814433,3.693931398416883
2012-04-18,19.924999999999997,Wednesday,April,18.0,4.0,2012.0,1.3994910941475756,2.4421593830334083,5.145118733509224
2012-04-19,19.85,Thursday,April,19.0,4.0,2012.0,-0.37641154328730614,1.5345268542199524,4.749340369393151
2012-04-20,19.9,Friday,April,20.0,4.0,2012.0,0.25188916876572875,1.7902813299232627,5.0131926121372
2012-04-24,19.85,Tuesday,April,24.0,4.0,2012.0,-0.2512562814070209,1.5345268542199524,4.8877146631440125
2012-04-25,19.85,Wednesday,April,25.0,4.0,2012.0,0.0,1.5345268542199524,5.1655629139072925
2012-04-26,19.85,Thursday,April,26.0,4.0,2012.0,0.0,1.5345268542199524,4.61133069828722
2012-04-27,19.8,Friday,April,27.0,4.0,2012.0,-0.25188916876574663,1.278772378516624,4.623513870541631
2012-04-30,19.8,Monday,April,30.0,4.0,2012.0,0.0,1.278772378516624,4.623513870541631
2012-05-02,19.9,Wednesday,May,2.0,5.0,2012.0,0.5050505050504942,1.7902813299232627,5.430463576158933
2012-05-03,19.924999999999997,Thursday,May,3.0,5.0,2012.0,0.12562814070351044,1.9181585677749178,5.843293492695852
2012-05-04,19.85,Friday,May,4.0,5.0,2012.0,-0.37641154328730614,1.5345268542199524,4.8877146631440125
2012-05-07,19.85,Monday,May,7.0,5.0,2012.0,0.0,1.5345268542199524,4.8877146631440125
2012-05-08,19.9,Tuesday,May,8.0,5.0,2012.0,0.25188916876572875,1.7902813299232627,5.1519154557463755
2012-05-09,20.0,Wednesday,May,9.0,5.0,2012.0,0.5025125628140775,2.564102564102564,6.241699867197859
2012-05-10,19.9,Thursday,May,10.0,5.0,2012.0,-0.5000000000000071,2.051282051282044,5.430463576158933
2012-05-11,19.9,Friday,May,11.0,5.0,2012.0,0.0,2.051282051282044,5.430463576158933
2012-05-14,20.0,Monday,May,14.0,5.0,2012.0,0.5025125628140775,2.3017902813299194,5.960264900662252
2012-05-15,20.05,Tuesday,May,15.0,5.0,2012.0,0.25000000000000355,2.557544757033248,5.944517833553521
2012-05-16,20.05,Wednesday,May,16.0,5.0,2012.0,0.0,2.295918367346935,5.944517833553521
2012-05-17,20.05,Thursday,May,17.0,5.0,2012.0,0.0,2.0356234096692223,5.944517833553521
2012-05-18,20.2,Friday,May,18.0,5.0,2012.0,0.7481296758104666,1.3801756587202116,7.019867549668871
2012-05-22,20.3,Tuesday,May,22.0,5.0,2012.0,0.4950495049505021,2.0100502512562923,7.835325365205831
2012-05-23,20.65,Wednesday,May,23.0,5.0,2012.0,1.7241379310344724,3.768844221105528,9.694555112881782
2012-05-24,20.55,Thursday,May,24.0,5.0,2012.0,-0.48426150121064343,3.526448362720399,9.45406125166446
2012-05-25,20.3,Friday,May,25.0,5.0,2012.0,-1.21654501216545,2.267002518891684,8.122503328894819
2012-05-28,20.325000000000003,Monday,May,28.0,5.0,2012.0,0.1231527093596164,2.6515151515151625,8.835341365461879
2012-05-29,20.5,Tuesday,May,29.0,5.0,2012.0,0.8610086100860868,3.535353535353532,9.919571045576415
2012-05-30,20.975,Wednesday,May,30.0,5.0,2012.0,2.3170731707317143,5.934343434343438,12.61744966442954
2012-05-31,21.25,Thursday,May,31.0,5.0,2012.0,1.3110846245530323,7.323232323232319,14.401076716016133
2012-06-01,21.35,Friday,June,1.0,6.0,2012.0,0.47058823529412436,7.2864321608040346,15.249662618083686
2012-06-04,21.35,Monday,June,4.0,6.0,2012.0,0.0,7.556675062972292,15.561569688768607
2012-06-05,21.425,Tuesday,June,5.0,6.0,2012.0,0.35128805620608566,7.9345088161209025,16.28222523744914
2012-06-06,21.6,Wednesday,June,6.0,6.0,2012.0,0.8168028004667477,8.816120906801007,16.599190283400826
2012-06-07,21.625,Thursday,June,7.0,6.0,2012.0,0.11574074074073416,8.668341708542721,16.73414304993253
2012-06-08,21.6,Friday,June,8.0,6.0,2012.0,-0.1156069364161784,8.000000000000007,16.914749661705006
2012-06-11,21.450000000000003,Monday,June,11.0,6.0,2012.0,-0.6944444444444378,7.788944723618113,16.10284167794317
2012-06-12,21.5,Tuesday,June,12.0,6.0,2012.0,0.23310023310021982,8.040201005025132,16.059379217273964
2012-06-13,21.6,Wednesday,June,13.0,6.0,2012.0,0.46511627906977404,8.000000000000007,16.914749661705006
2012-06-14,21.6,Thursday,June,14.0,6.0,2012.0,0.0,7.730673316708232,16.914749661705006
2012-06-15,21.549999999999997,Friday,June,15.0,6.0,2012.0,-0.2314814814815012,7.481296758104721,16.016150740242228
2012-06-18,21.65,Monday,June,18.0,6.0,2012.0,0.46403712296984423,7.178217821782175,16.869095816464238
2012-06-20,21.6,Wednesday,June,20.0,6.0,2012.0,-0.23094688221707696,6.930693069306941,16.599190283400826
2012-06-21,21.675,Thursday,June,21.0,6.0,2012.0,0.3472222222222189,6.773399014778326,17.004048582995964
2012-06-22,21.75,Friday,June,22.0,6.0,2012.0,0.34602076124567144,5.326876513317198,17.4089068825911
2012-06-25,21.85,Monday,June,25.0,6.0,2012.0,0.4597701149425352,7.635467980295569,18.267929634641405
